item_name,thumb,url_name,id,avg_price
Titania Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,titania_prime_chassis_blueprint,5e839493267539077b0dd698,10
Oberon Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,oberon_prime_systems_blueprint,592dd262011e88f094afec80,10
Ember Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,ember_prime_systems_blueprint,54a73e65e779893a797fff7a,10
Ember Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,ember_prime_chassis_blueprint,54a73e65e779893a797fff7e,10
Equinox Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,equinox_prime_neuroptics_blueprint,5ca28670fc2db2035eae05a5,10
Frost Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,frost_prime_neuroptics_blueprint,54a73e65e779893a797fff6c,10
Ivara Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,ivara_prime_systems_blueprint,5df8b0ac1456970087cd9b03,10
Saryn Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,saryn_prime_systems_blueprint,56c3bbe05d2f0202da32e93d,10
Revenant Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,revenant_prime_systems_blueprint,633e2e6af570d10793afb816,10
Titania Prime Blueprint,sub_icons/blueprint_128x128.png,titania_prime_blueprint,5e839495267539077b0dd6cc,10
Wukong Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,wukong_prime_chassis_blueprint,5d21ce45f4604c012d1e0c0f,9
Hydroid Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,hydroid_prime_chassis_blueprint,59a48b625cd9938cfede703a,9
Chroma Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,chroma_prime_chassis_blueprint,5ba9f2024567de01415f6388,9
Xaku Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,xaku_prime_chassis_blueprint,673516acdb3ac2cfade14a73,9
Revenant Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,revenant_prime_neuroptics_blueprint,633e2e6bf570d10793afb81d,9
Chroma Prime Blueprint,sub_icons/blueprint_128x128.png,chroma_prime_blueprint,5ba9f2054567de01415f6390,9
Mirage Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,mirage_prime_chassis_blueprint,5a2feeb2c2c9e90cbdaa23d5,9
Inaros Prime Blueprint,sub_icons/blueprint_128x128.png,inaros_prime_blueprint,5f0deab79f527b024d48f058,9
Rhino Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,rhino_prime_systems_blueprint,54a73e65e779893a797fff7f,9
Ivara Prime Blueprint,sub_icons/blueprint_128x128.png,ivara_prime_blueprint,5df8b0aa1456970087cd9aff,9
Oberon Prime Blueprint,sub_icons/blueprint_128x128.png,oberon_prime_blueprint,592dd262011e88f094afec7d,9
Gara Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,gara_prime_systems_blueprint,60ad4a1cf1904300d012c703,9
Lavos Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,lavos_prime_systems_blueprint,67acd945125398d92c8bb4ee,9
Zephyr Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,zephyr_prime_chassis_blueprint,5ab1570db2b6a8044d5137c3,8
Atlas Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,atlas_prime_chassis_blueprint,5d9385b17ea27b0a28fd75b8,8
Ivara Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,ivara_prime_neuroptics_blueprint,5df8b0ab1456970087cd9b01,8
Oberon Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,oberon_prime_chassis_blueprint,592dd262011e88f094afec7f,8
Baruuk Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,baruuk_prime_systems_blueprint,639a8d9374b02f003889eb7e,8
Harrow Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,harrow_prime_neuroptics_blueprint,61bb64fd3132ff00482b5fc4,8
Inaros Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,inaros_prime_systems_blueprint,5f0deab79f527b024d48f059,8
Titania Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,titania_prime_neuroptics_blueprint,5e839494267539077b0dd6b8,8
Octavia Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,octavia_prime_systems_blueprint,603621500a372600fd5614da,8
Wukong Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,wukong_prime_neuroptics_blueprint,5d21ce4af4604c012d1e0c1a,7
Mesa Prime Blueprint,sub_icons/blueprint_128x128.png,mesa_prime_blueprint,5c182b739603780081b09a55,7
Limbo Prime Blueprint,sub_icons/blueprint_128x128.png,limbo_prime_blueprint,5b2987aaeb069f0536234276,7
Gauss Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,gauss_prime_neuroptics_blueprint,65a7fc5aed5b0d2e3eb462b4,7
Revenant Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,revenant_prime_chassis_blueprint,633e2e6af570d10793afb815,7
Valkyr Prime Blueprint,sub_icons/blueprint_128x128.png,valkyr_prime_blueprint,583589fd2c2ada0047b386f6,7
Zephyr Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,zephyr_prime_neuroptics_blueprint,5ab1570db2b6a8044d5137c1,6
Nezha Prime Blueprint,sub_icons/blueprint_128x128.png,nezha_prime_blueprint,5f986cf99dbdce024971b0b7,6
Mesa Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,mesa_prime_chassis_blueprint,5c182b749603780081b09a57,6
Gara Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,gara_prime_neuroptics_blueprint,60ad4a1cf1904300d012c702,6
Lavos Prime Blueprint,sub_icons/blueprint_128x128.png,lavos_prime_blueprint,67acd941125398d92c8bb4eb,6
Harrow Prime Blueprint,sub_icons/blueprint_128x128.png,harrow_prime_blueprint,61bb64fc3132ff00482b5fba,6
Nidus Prime Blueprint,sub_icons/blueprint_128x128.png,nidus_prime_blueprint,6139101830dd5b004b7f9093,6
Grendel Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,grendel_prime_neuroptics_blueprint,653060f332327ba8746da746,6
Hildryn Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,hildryn_prime_chassis_blueprint,641263e07d179f02100c6d4b,6
Hildryn Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,hildryn_prime_neuroptics_blueprint,641263e07d179f02100c6d46,5
Mirage Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,mirage_prime_neuroptics_blueprint,5a2feeb2c2c9e90cbdaa23d6,5
Inaros Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,inaros_prime_chassis_blueprint,5f0deab69f527b024d48f056,5
Banshee Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,banshee_prime_neuroptics_blueprint,58b57068eb26db5c3119210b,5
Banshee Prime Blueprint,sub_icons/blueprint_128x128.png,banshee_prime_blueprint,58b57068eb26db5c3119210a,5
Atlas Prime Blueprint,sub_icons/blueprint_128x128.png,atlas_prime_blueprint,5d9385b27ea27b0a28fd75bc,5
Limbo Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,limbo_prime_systems_blueprint,5b2987abeb069f0536234279,5
Nezha Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,nezha_prime_systems_blueprint,5f986cfa9dbdce024971b0be,5
Atlas Prime Systems Blueprint,sub_icons/warframe/prime_systems_128x128.png,atlas_prime_systems_blueprint,5d9385b17ea27b0a28fd75ba,5
Baruuk Prime Chassis Blueprint,sub_icons/warframe/prime_chassis_128x128.png,baruuk_prime_chassis_blueprint,639a8d9374b02f003889eb71,5
Octavia Prime Neuroptics Blueprint,sub_icons/warframe/prime_helmet_128x128.png,octavia_prime_neuroptics_blueprint,603621500a372600fd5614d8,5
